instance,mechanism,run,iter,elapsed,best_makespan,seed
VFR400_20_10_Gap,fixed,0,1,0.53749680519104,23589,123
VFR400_20_10_Gap,fixed,0,2,0.5762901306152344,23589,123
VFR400_20_10_Gap,fixed,0,3,0.6149210929870605,23589,123
VFR400_20_10_Gap,fixed,0,4,0.6538269519805908,23589,123
VFR400_20_10_Gap,fixed,0,5,0.6926090717315674,23589,123
VFR400_20_10_Gap,fixed,0,6,0.7196919918060303,23559,123
VFR400_20_10_Gap,fixed,0,7,0.7599859237670898,23559,123
VFR400_20_10_Gap,fixed,0,8,0.7864000797271729,23559,123
VFR400_20_10_Gap,fixed,0,9,0.8264789581298828,23559,123
VFR400_20_10_Gap,fixed,0,10,0.8768651485443115,23559,123
VFR400_20_10_Gap,fixed,0,11,0.9014549255371094,23559,123
VFR400_20_10_Gap,fixed,0,12,0.9398610591888428,23559,123
VFR400_20_10_Gap,fixed,0,13,1.0145180225372314,23536,123
VFR400_20_10_Gap,fixed,0,14,1.0537958145141602,23536,123
VFR400_20_10_Gap,fixed,0,15,1.092482089996338,23536,123
VFR400_20_10_Gap,fixed,0,16,1.1176478862762451,23536,123
VFR400_20_10_Gap,fixed,0,17,1.1585628986358643,23536,123
VFR400_20_10_Gap,fixed,0,18,1.1986451148986816,23536,123
VFR400_20_10_Gap,fixed,0,19,1.2260980606079102,23536,123
VFR400_20_10_Gap,fixed,0,20,1.2916288375854492,23536,123
VFR400_20_10_Gap,fixed,0,21,1.3425219058990479,23536,123
VFR400_20_10_Gap,fixed,0,22,1.3955049514770508,23536,123
VFR400_20_10_Gap,fixed,0,23,1.4592971801757812,23527,123
VFR400_20_10_Gap,fixed,0,24,1.4976530075073242,23527,123
VFR400_20_10_Gap,fixed,0,25,1.5355889797210693,23527,123
VFR400_20_10_Gap,fixed,0,26,1.5608680248260498,23527,123
VFR400_20_10_Gap,fixed,0,27,1.6388859748840332,23527,123
VFR400_20_10_Gap,fixed,0,28,1.664625883102417,23527,123
VFR400_20_10_Gap,fixed,0,29,1.691159963607788,23527,123
VFR400_20_10_Gap,fixed,0,30,1.7554819583892822,23527,123
VFR400_20_10_Gap,fixed,0,31,1.7933220863342285,23527,123
VFR400_20_10_Gap,fixed,0,32,1.8441171646118164,23527,123
VFR400_20_10_Gap,fixed,0,33,1.8830559253692627,23527,123
VFR400_20_10_Gap,fixed,0,34,1.9214301109313965,23527,123
VFR400_20_10_Gap,fixed,0,35,1.9599261283874512,23527,123
VFR400_20_10_Gap,fixed,0,36,2.048971176147461,23527,123
VFR400_20_10_Gap,fixed,0,37,2.0995421409606934,23527,123
VFR400_20_10_Gap,fixed,0,38,2.138911008834839,23527,123
VFR400_20_10_Gap,fixed,0,39,2.20317006111145,23527,123
VFR400_20_10_Gap,fixed,0,40,2.254295825958252,23527,123
VFR400_20_10_Gap,fixed,0,41,2.3184621334075928,23527,123
VFR400_20_10_Gap,fixed,0,42,2.3821468353271484,23527,123
VFR400_20_10_Gap,fixed,0,43,2.433189868927002,23527,123
VFR400_20_10_Gap,fixed,0,44,2.4470701217651367,23527,123
VFR400_20_10_Gap,fixed,0,45,2.5113070011138916,23527,123
VFR400_20_10_Gap,fixed,0,46,2.5872981548309326,23527,123
VFR400_20_10_Gap,fixed,0,47,2.663980007171631,23527,123
VFR400_20_10_Gap,fixed,0,48,2.761225938796997,23527,123
VFR400_20_10_Gap,fixed,0,49,2.847599983215332,23527,123
VFR400_20_10_Gap,fixed,0,50,2.8998091220855713,23527,123
VFR400_20_10_Gap,fixed,0,51,2.9632132053375244,23527,123
VFR400_20_10_Gap,fixed,0,52,3.025698184967041,23527,123
VFR400_20_10_Gap,fixed,0,53,3.078139066696167,23527,123
VFR400_20_10_Gap,fixed,0,54,3.1411190032958984,23527,123
VFR400_20_10_Gap,fixed,0,55,3.205282211303711,23527,123
VFR400_20_10_Gap,fixed,0,56,3.256455898284912,23527,123
VFR400_20_10_Gap,fixed,0,57,3.3201229572296143,23527,123
VFR400_20_10_Gap,fixed,0,58,3.3834409713745117,23527,123
VFR400_20_10_Gap,fixed,0,59,3.4360740184783936,23527,123
VFR400_20_10_Gap,fixed,0,60,3.512627124786377,23527,123
VFR400_20_10_Gap,fixed,0,61,3.5628459453582764,23527,123
VFR400_20_10_Gap,fixed,0,62,3.60119891166687,23527,123
