instance,mechanism,run,iter,elapsed,best_makespan,seed
VFR200_20_10_Gap,fixed,0,1,0.015397071838378906,12851,123
VFR200_20_10_Gap,fixed,0,2,0.09150195121765137,12819,123
VFR200_20_10_Gap,fixed,0,3,0.14398908615112305,12819,123
VFR200_20_10_Gap,fixed,0,4,0.2081151008605957,12772,123
VFR200_20_10_Gap,fixed,0,5,0.25836992263793945,12772,123
VFR200_20_10_Gap,fixed,0,6,0.3224489688873291,12772,123
VFR200_20_10_Gap,fixed,0,7,0.3585779666900635,12772,123
VFR200_20_10_Gap,fixed,0,8,0.42532801628112793,12772,123
VFR200_20_10_Gap,fixed,0,9,0.49070286750793457,12772,123
VFR200_20_10_Gap,fixed,0,10,0.5427658557891846,12772,123
VFR200_20_10_Gap,fixed,0,11,0.5733380317687988,12772,123
VFR200_20_10_Gap,fixed,0,12,0.6044139862060547,12772,123
VFR200_20_10_Gap,fixed,0,13,0.6827108860015869,12772,123
VFR200_20_10_Gap,fixed,0,14,0.7336130142211914,12772,123
VFR200_20_10_Gap,fixed,0,15,0.7964680194854736,12772,123
VFR200_20_10_Gap,fixed,0,16,0.8394889831542969,12772,123
VFR200_20_10_Gap,fixed,0,17,0.8997998237609863,12772,123
VFR200_20_10_Gap,fixed,0,18,0.9845688343048096,12772,123
VFR200_20_10_Gap,fixed,0,19,1.0462400913238525,12772,123
VFR200_20_10_Gap,fixed,0,20,1.1280999183654785,12772,123
VFR200_20_10_Gap,fixed,0,21,1.1798980236053467,12772,123
VFR200_20_10_Gap,fixed,0,22,1.2351739406585693,12772,123
VFR200_20_10_Gap,fixed,0,23,1.3413898944854736,12772,123
VFR200_20_10_Gap,fixed,0,24,1.3794641494750977,12772,123
VFR200_20_10_Gap,fixed,0,25,1.4237420558929443,12772,123
VFR200_20_10_Gap,fixed,0,26,1.5077321529388428,12772,123
VFR200_20_10_Gap,fixed,0,27,1.6135451793670654,12772,123
VFR200_20_10_Gap,fixed,0,28,1.6791179180145264,12772,123
VFR200_20_10_Gap,fixed,0,29,1.750715970993042,12772,123
VFR200_20_10_Gap,fixed,0,30,1.8217291831970215,12772,123
VFR200_20_10_Gap,fixed,0,31,1.886817216873169,12772,123
VFR200_20_10_Gap,fixed,0,32,1.9801199436187744,12772,123
VFR200_20_10_Gap,fixed,0,33,2.104130983352661,12772,123
VFR200_20_10_Gap,fixed,0,34,2.1827080249786377,12772,123
VFR200_20_10_Gap,fixed,0,35,2.2737319469451904,12767,123
VFR200_20_10_Gap,fixed,0,36,2.325143814086914,12767,123
VFR200_20_10_Gap,fixed,0,37,2.390699863433838,12767,123
VFR200_20_10_Gap,fixed,0,38,2.4275269508361816,12767,123
VFR200_20_10_Gap,fixed,0,39,2.4844279289245605,12767,123
VFR200_20_10_Gap,fixed,0,40,2.54823899269104,12767,123
VFR200_20_10_Gap,fixed,0,41,2.591593027114868,12767,123
VFR200_20_10_Gap,fixed,0,42,2.6274259090423584,12767,123
VFR200_20_10_Gap,fixed,0,43,2.668307065963745,12767,123
VFR200_20_10_Gap,fixed,0,44,2.7067301273345947,12767,123
VFR200_20_10_Gap,fixed,0,45,2.790571928024292,12767,123
VFR200_20_10_Gap,fixed,0,46,2.83050799369812,12767,123
VFR200_20_10_Gap,fixed,0,47,2.9021189212799072,12767,123
VFR200_20_10_Gap,fixed,0,48,2.9769561290740967,12767,123
VFR200_20_10_Gap,fixed,0,49,3.0499250888824463,12767,123
VFR200_20_10_Gap,fixed,0,50,3.116550922393799,12767,123
VFR200_20_10_Gap,fixed,0,51,3.229810953140259,12767,123
VFR200_20_10_Gap,fixed,0,52,3.2767629623413086,12767,123
VFR200_20_10_Gap,fixed,0,53,3.3539061546325684,12767,123
VFR200_20_10_Gap,fixed,0,54,3.3951902389526367,12767,123
VFR200_20_10_Gap,fixed,0,55,3.454261064529419,12767,123
VFR200_20_10_Gap,fixed,0,56,3.4806628227233887,12767,123
VFR200_20_10_Gap,fixed,0,57,3.5622470378875732,12767,123
VFR200_20_10_Gap,fixed,0,58,3.6164910793304443,12767,123
VFR200_20_10_Gap,fixed,0,59,3.667484998703003,12767,123
VFR200_20_10_Gap,fixed,0,60,3.7591938972473145,12767,123
VFR200_20_10_Gap,fixed,0,61,3.8307511806488037,12767,123
VFR200_20_10_Gap,fixed,0,62,3.8885200023651123,12767,123
VFR200_20_10_Gap,fixed,0,63,3.9633398056030273,12767,123
VFR200_20_10_Gap,fixed,0,64,4.217055082321167,12767,123
VFR200_20_10_Gap,fixed,0,65,4.308734178543091,12767,123
VFR200_20_10_Gap,fixed,0,66,4.389971971511841,12767,123
VFR200_20_10_Gap,fixed,0,67,4.427609920501709,12767,123
VFR200_20_10_Gap,fixed,0,68,4.485074996948242,12767,123
VFR200_20_10_Gap,fixed,0,69,4.547180891036987,12767,123
VFR200_20_10_Gap,fixed,0,70,4.596302032470703,12767,123
VFR200_20_10_Gap,fixed,0,71,4.657707929611206,12767,123
VFR200_20_10_Gap,fixed,0,72,4.69953179359436,12767,123
VFR200_20_10_Gap,fixed,0,73,4.782070875167847,12767,123
VFR200_20_10_Gap,fixed,0,74,4.843467950820923,12767,123
