instance,mechanism,run,iter,elapsed,best_makespan,seed
VFR300_20_10_Gap,fixed,0,1,2.3352558612823486,18518,42
VFR300_20_10_Gap,fixed,0,2,2.72353196144104,18518,42
VFR300_20_10_Gap,fixed,0,3,3.0523929595947266,18518,42
VFR300_20_10_Gap,fixed,0,4,3.454246997833252,18518,42
VFR300_20_10_Gap,fixed,0,5,3.7369492053985596,18518,42
VFR300_20_10_Gap,fixed,0,6,4.02748703956604,18518,42
VFR300_20_10_Gap,fixed,0,7,4.319670915603638,18518,42
VFR300_20_10_Gap,fixed,0,8,4.623561143875122,18518,42
VFR300_20_10_Gap,fixed,0,9,5.0039379596710205,18518,42
VFR300_20_10_Gap,fixed,0,10,5.374942064285278,18518,42
