instance,mechanism,run,iter,elapsed,best_makespan,seed
VFR100_60_10_Gap,fixed,0,1,23.50248122215271,10042,42
VFR100_60_10_Gap,fixed,0,2,24.968557119369507,10042,42
VFR100_60_10_Gap,fixed,0,3,26.382932901382446,10042,42
VFR100_60_10_Gap,fixed,0,4,27.7361900806427,10042,42
VFR100_60_10_Gap,fixed,0,5,29.03814387321472,10042,42
VFR100_60_10_Gap,fixed,0,6,30.254981994628906,10042,42
VFR100_60_10_Gap,fixed,0,7,31.417726278305054,10042,42
VFR100_60_10_Gap,fixed,0,8,32.5342800617218,10042,42
VFR100_60_10_Gap,fixed,0,9,33.61354112625122,10042,42
VFR100_60_10_Gap,fixed,0,10,34.67723321914673,10042,42
VFR100_60_10_Gap,fixed,0,11,35.699273109436035,10042,42
VFR100_60_10_Gap,fixed,0,12,36.70025420188904,10042,42
VFR100_60_10_Gap,fixed,0,13,37.683647871017456,10042,42
VFR100_60_10_Gap,fixed,0,14,38.66289401054382,10042,42
VFR100_60_10_Gap,fixed,0,15,39.6390860080719,10042,42
VFR100_60_10_Gap,fixed,0,16,40.75321912765503,10042,42
VFR100_60_10_Gap,fixed,0,17,41.72208094596863,10042,42
VFR100_60_10_Gap,fixed,0,18,42.67366123199463,10042,42
VFR100_60_10_Gap,fixed,0,19,43.7633581161499,10042,42
VFR100_60_10_Gap,fixed,0,20,44.76550102233887,10042,42
