instance,mechanism,run,iter,elapsed,best_makespan,seed
VFR400_40_10_Gap,fixed,0,1,6.854925155639648,26157,42
VFR400_40_10_Gap,fixed,0,2,8.436484098434448,26157,42
VFR400_40_10_Gap,fixed,0,3,10.240190982818604,26157,42
VFR400_40_10_Gap,fixed,0,4,11.909649848937988,26157,42
VFR400_40_10_Gap,fixed,0,5,13.78794813156128,26157,42
VFR400_40_10_Gap,fixed,0,6,15.935792207717896,26157,42
VFR400_40_10_Gap,fixed,0,7,17.657637119293213,26157,42
VFR400_40_10_Gap,fixed,0,8,19.28851890563965,26157,42
VFR400_40_10_Gap,fixed,0,9,20.97051692008972,26157,42
VFR400_40_10_Gap,fixed,0,10,22.595661163330078,26157,42
VFR400_40_10_Gap,fixed,0,11,24.224145889282227,26157,42
VFR400_40_10_Gap,fixed,0,12,25.852460145950317,26157,42
VFR400_40_10_Gap,fixed,0,13,27.434543132781982,26157,42
VFR400_40_10_Gap,fixed,0,14,29.063863039016724,26157,42
VFR400_40_10_Gap,fixed,0,15,30.70916509628296,26157,42
VFR400_40_10_Gap,fixed,0,16,32.326125144958496,26157,42
VFR400_40_10_Gap,fixed,0,17,33.91720199584961,26157,42
VFR400_40_10_Gap,fixed,0,18,35.52850413322449,26157,42
VFR400_40_10_Gap,fixed,0,19,37.19104504585266,26157,42
VFR400_40_10_Gap,fixed,0,20,38.75798296928406,26157,42
