instance,mechanism,run,iter,elapsed,best_makespan,seed
VFR400_60_10_Gap,fixed,0,1,6.089772939682007,28223,42
VFR400_60_10_Gap,fixed,0,1,6.0900468826293945,28223,42
VFR400_60_10_Gap,fixed,0,2,8.585156679153442,28176,42
VFR400_60_10_Gap,fixed,0,2,8.585373878479004,28176,42
VFR400_60_10_Gap,fixed,0,3,10.074047803878784,28172,42
VFR400_60_10_Gap,fixed,0,3,10.074403762817383,28172,42
VFR400_60_10_Gap,fixed,0,4,12.317086935043335,28172,42
VFR400_60_10_Gap,fixed,0,5,17.328696727752686,28132,42
VFR400_60_10_Gap,fixed,0,5,17.329025983810425,28132,42
VFR400_60_10_Gap,fixed,0,6,18.821801900863647,28132,42
VFR400_60_10_Gap,fixed,0,7,20.533222675323486,28132,42
VFR400_60_10_Gap,fixed,0,8,22.67796564102173,28132,42
VFR400_60_10_Gap,fixed,0,9,27.285728931427002,28089,42
VFR400_60_10_Gap,fixed,0,9,27.285992860794067,28089,42
VFR400_60_10_Gap,fixed,0,10,28.49033784866333,28089,42
VFR400_60_10_Gap,fixed,0,11,31.405906915664673,28089,42
VFR400_60_10_Gap,fixed,0,12,33.92727184295654,28089,42
VFR400_60_10_Gap,fixed,0,13,36.246466636657715,28089,42
VFR400_60_10_Gap,fixed,0,14,38.2451057434082,28089,42
VFR400_60_10_Gap,fixed,0,15,42.510756731033325,28089,42
VFR400_60_10_Gap,fixed,0,16,43.77557396888733,28089,42
VFR400_60_10_Gap,fixed,0,17,44.80804991722107,28089,42
VFR400_60_10_Gap,fixed,0,18,45.81387686729431,28089,42
VFR400_60_10_Gap,fixed,0,19,47.515583992004395,28089,42
VFR400_60_10_Gap,fixed,0,20,49.68052077293396,28089,42
VFR400_60_10_Gap,fixed,0,21,51.27686285972595,28057,42
VFR400_60_10_Gap,fixed,0,21,51.27710485458374,28057,42
VFR400_60_10_Gap,fixed,0,22,53.94228482246399,28016,42
VFR400_60_10_Gap,fixed,0,22,53.94249081611633,28016,42
VFR400_60_10_Gap,fixed,0,23,54.60311484336853,28016,42
VFR400_60_10_Gap,fixed,0,24,56.01983880996704,28016,42
VFR400_60_10_Gap,fixed,0,25,58.09401082992554,28016,42
VFR400_60_10_Gap,fixed,0,26,60.0771598815918,28016,42
VFR400_60_10_Gap,fixed,0,27,61.03593182563782,28016,42
VFR400_60_10_Gap,fixed,0,28,62.21494388580322,28016,42
VFR400_60_10_Gap,fixed,0,29,66.14529085159302,28016,42
VFR400_60_10_Gap,fixed,0,30,71.0201358795166,28016,42
VFR400_60_10_Gap,fixed,0,31,74.03553080558777,28016,42
VFR400_60_10_Gap,fixed,0,32,78.47712469100952,28016,42
VFR400_60_10_Gap,fixed,0,33,80.0666778087616,28016,42
VFR400_60_10_Gap,fixed,0,34,82.56019473075867,28016,42
VFR400_60_10_Gap,fixed,0,35,84.90011477470398,28016,42
VFR400_60_10_Gap,fixed,0,36,87.14600586891174,28016,42
VFR400_60_10_Gap,fixed,0,37,89.75066781044006,28016,42
VFR400_60_10_Gap,fixed,0,38,92.75446581840515,28016,42
VFR400_60_10_Gap,fixed,0,39,98.39820265769958,28016,42
VFR400_60_10_Gap,fixed,0,40,99.4183087348938,28016,42
VFR400_60_10_Gap,fixed,0,41,100.45460987091064,28016,42
VFR400_60_10_Gap,fixed,0,42,101.45316767692566,28016,42
VFR400_60_10_Gap,fixed,0,43,104.33890390396118,28016,42
VFR400_60_10_Gap,fixed,0,44,106.36782693862915,28016,42
VFR400_60_10_Gap,fixed,0,45,108.77819490432739,28016,42
VFR400_60_10_Gap,fixed,0,46,110.96168804168701,28016,42
VFR400_60_10_Gap,fixed,0,47,114.78428792953491,28016,42
VFR400_60_10_Gap,fixed,0,48,118.66559982299805,28016,42
VFR400_60_10_Gap,fixed,0,49,124.1037449836731,28016,42
VFR400_60_10_Gap,fixed,0,50,125.00491285324097,28016,42
VFR400_60_10_Gap,fixed,0,51,128.522145986557,28016,42
