instance,mechanism,run,iter,elapsed,best_makespan,seed
VFR300_40_10_Gap,fixed,0,1,1.2719321250915527,20533,42
VFR300_40_10_Gap,fixed,0,2,2.4391260147094727,20422,42
VFR300_40_10_Gap,fixed,0,3,2.651433229446411,20422,42
VFR300_40_10_Gap,fixed,0,4,2.962764024734497,20422,42
VFR300_40_10_Gap,fixed,0,5,3.3256492614746094,20422,42
VFR300_40_10_Gap,fixed,0,6,3.7984440326690674,20422,42
VFR300_40_10_Gap,fixed,0,7,4.392265319824219,20422,42
VFR300_40_10_Gap,fixed,0,8,5.041024923324585,20422,42
VFR300_40_10_Gap,fixed,0,9,5.424007177352905,20422,42
VFR300_40_10_Gap,fixed,0,10,6.775700330734253,20422,42
VFR300_40_10_Gap,fixed,0,11,7.501073122024536,20422,42
VFR300_40_10_Gap,fixed,0,12,7.88292121887207,20422,42
VFR300_40_10_Gap,fixed,0,13,8.404859066009521,20422,42
VFR300_40_10_Gap,fixed,0,14,8.71533727645874,20422,42
VFR300_40_10_Gap,fixed,0,15,9.367789030075073,20422,42
VFR300_40_10_Gap,fixed,0,16,10.064595222473145,20422,42
VFR300_40_10_Gap,fixed,0,17,10.514569282531738,20422,42
VFR300_40_10_Gap,fixed,0,18,10.947228193283081,20422,42
VFR300_40_10_Gap,fixed,0,19,11.279548168182373,20422,42
VFR300_40_10_Gap,fixed,0,20,11.55619192123413,20422,42
VFR300_40_10_Gap,fixed,0,21,12.415688276290894,20422,42
VFR300_40_10_Gap,fixed,0,22,12.84250020980835,20422,42
VFR300_40_10_Gap,fixed,0,23,13.380344152450562,20422,42
VFR300_40_10_Gap,fixed,0,24,14.028219223022461,20422,42
VFR300_40_10_Gap,fixed,0,25,15.05135726928711,20422,42
VFR300_40_10_Gap,fixed,0,26,15.406459093093872,20422,42
VFR300_40_10_Gap,fixed,0,27,16.26643204689026,20411,42
VFR300_40_10_Gap,fixed,0,28,17.182377099990845,20411,42
VFR300_40_10_Gap,fixed,0,29,18.519274950027466,20411,42
VFR300_40_10_Gap,fixed,0,30,18.8496150970459,20411,42
VFR300_40_10_Gap,fixed,0,31,19.459874153137207,20411,42
VFR300_40_10_Gap,fixed,0,32,19.75072193145752,20411,42
VFR300_40_10_Gap,fixed,0,33,20.164457321166992,20411,42
VFR300_40_10_Gap,fixed,0,34,20.55828022956848,20411,42
VFR300_40_10_Gap,fixed,0,35,21.535117149353027,20411,42
VFR300_40_10_Gap,fixed,0,36,22.156452178955078,20411,42
VFR300_40_10_Gap,fixed,0,37,22.691232919692993,20411,42
VFR300_40_10_Gap,fixed,0,38,23.504770040512085,20411,42
VFR300_40_10_Gap,fixed,0,39,24.518662214279175,20347,42
VFR300_40_10_Gap,fixed,0,40,24.902698278427124,20347,42
VFR300_40_10_Gap,fixed,0,41,25.24417018890381,20347,42
VFR300_40_10_Gap,fixed,0,42,25.698158025741577,20347,42
VFR300_40_10_Gap,fixed,0,43,26.58385396003723,20347,42
VFR300_40_10_Gap,fixed,0,44,27.10137701034546,20347,42
VFR300_40_10_Gap,fixed,0,45,27.86953592300415,20347,42
VFR300_40_10_Gap,fixed,0,46,28.325355052947998,20347,42
VFR300_40_10_Gap,fixed,0,47,28.994922161102295,20347,42
VFR300_40_10_Gap,fixed,0,48,29.653659105300903,20347,42
VFR300_40_10_Gap,fixed,0,49,30.049761056900024,20347,42
VFR300_40_10_Gap,fixed,0,50,30.521955013275146,20347,42
VFR300_40_10_Gap,fixed,0,51,30.9378981590271,20347,42
VFR300_40_10_Gap,fixed,0,52,31.198902130126953,20347,42
VFR300_40_10_Gap,fixed,0,53,31.722999095916748,20347,42
VFR300_40_10_Gap,fixed,0,54,32.12069821357727,20347,42
VFR300_40_10_Gap,fixed,0,55,32.5922212600708,20347,42
VFR300_40_10_Gap,fixed,0,56,33.42904591560364,20347,42
VFR300_40_10_Gap,fixed,0,57,33.67090201377869,20347,42
VFR300_40_10_Gap,fixed,0,58,34.23012614250183,20347,42
VFR300_40_10_Gap,fixed,0,59,34.664063930511475,20347,42
VFR300_40_10_Gap,fixed,0,60,35.31329822540283,20347,42
VFR300_40_10_Gap,fixed,0,61,36.19154191017151,20347,42
VFR300_40_10_Gap,fixed,0,62,36.89981508255005,20347,42
VFR300_40_10_Gap,fixed,0,63,37.51638913154602,20347,42
VFR300_40_10_Gap,fixed,0,64,38.23830819129944,20347,42
VFR300_40_10_Gap,fixed,0,65,38.65159797668457,20347,42
VFR300_40_10_Gap,fixed,0,66,39.45300817489624,20347,42
VFR300_40_10_Gap,fixed,0,67,39.93720531463623,20347,42
VFR300_40_10_Gap,fixed,0,68,41.46251201629639,20347,42
VFR300_40_10_Gap,fixed,0,69,42.189786195755005,20347,42
VFR300_40_10_Gap,fixed,0,70,42.75922417640686,20347,42
VFR300_40_10_Gap,fixed,0,71,43.420331954956055,20347,42
VFR300_40_10_Gap,fixed,0,72,43.868452072143555,20347,42
VFR300_40_10_Gap,fixed,0,73,44.810595989227295,20347,42
VFR300_40_10_Gap,fixed,0,74,45.513872146606445,20347,42
VFR300_40_10_Gap,fixed,0,75,46.36529302597046,20347,42
VFR300_40_10_Gap,fixed,0,76,46.98655104637146,20347,42
VFR300_40_10_Gap,fixed,0,77,47.70494723320007,20347,42
VFR300_40_10_Gap,fixed,0,78,48.25937104225159,20347,42
VFR300_40_10_Gap,fixed,0,79,49.685261964797974,20347,42
VFR300_40_10_Gap,fixed,0,80,50.14270210266113,20347,42
VFR300_40_10_Gap,fixed,0,81,50.71064519882202,20347,42
VFR300_40_10_Gap,fixed,0,82,51.09509515762329,20347,42
VFR300_40_10_Gap,fixed,0,83,51.912495136260986,20347,42
VFR300_40_10_Gap,fixed,0,84,52.363293170928955,20347,42
VFR300_40_10_Gap,fixed,0,85,52.9362952709198,20347,42
VFR300_40_10_Gap,fixed,0,86,53.485345125198364,20319,42
VFR300_40_10_Gap,fixed,0,87,54.03738522529602,20319,42
VFR300_40_10_Gap,fixed,0,88,54.65410399436951,20319,42
VFR300_40_10_Gap,fixed,0,89,55.30309700965881,20319,42
VFR300_40_10_Gap,fixed,0,90,55.72607207298279,20319,42
VFR300_40_10_Gap,fixed,0,91,56.00598502159119,20319,42
VFR300_40_10_Gap,fixed,0,92,56.40207004547119,20319,42
VFR300_40_10_Gap,fixed,0,93,56.74280023574829,20319,42
VFR300_40_10_Gap,fixed,0,94,56.99318218231201,20319,42
VFR300_40_10_Gap,fixed,0,95,57.242260217666626,20319,42
VFR300_40_10_Gap,fixed,0,96,57.763007164001465,20319,42
VFR300_40_10_Gap,fixed,0,97,58.34914708137512,20319,42
VFR300_40_10_Gap,fixed,0,98,58.91969108581543,20299,42
VFR300_40_10_Gap,fixed,0,99,59.51641607284546,20299,42
VFR300_40_10_Gap,fixed,0,100,59.88623094558716,20299,42
VFR300_40_10_Gap,fixed,0,101,60.22840595245361,20299,42
VFR300_40_10_Gap,fixed,0,102,60.75788998603821,20299,42
VFR300_40_10_Gap,fixed,0,103,61.6087441444397,20299,42
VFR300_40_10_Gap,fixed,0,104,61.8964581489563,20299,42
VFR300_40_10_Gap,fixed,0,105,62.51102924346924,20299,42
VFR300_40_10_Gap,fixed,0,106,62.93989610671997,20299,42
VFR300_40_10_Gap,fixed,0,107,63.31454825401306,20299,42
VFR300_40_10_Gap,fixed,0,108,63.628905296325684,20299,42
VFR300_40_10_Gap,fixed,0,109,64.04577612876892,20299,42
VFR300_40_10_Gap,fixed,0,110,64.51992702484131,20299,42
VFR300_40_10_Gap,fixed,0,111,64.82480001449585,20299,42
VFR300_40_10_Gap,fixed,0,112,65.26467204093933,20299,42
VFR300_40_10_Gap,fixed,0,113,65.81774616241455,20299,42
VFR300_40_10_Gap,fixed,0,114,66.3473961353302,20299,42
VFR300_40_10_Gap,fixed,0,115,66.58495211601257,20299,42
VFR300_40_10_Gap,fixed,0,116,66.99127316474915,20299,42
VFR300_40_10_Gap,fixed,0,117,67.20212411880493,20299,42
VFR300_40_10_Gap,fixed,0,118,67.6991400718689,20299,42
VFR300_40_10_Gap,fixed,0,119,68.92272090911865,20299,42
VFR300_40_10_Gap,fixed,0,120,70.86561512947083,20299,42
VFR300_40_10_Gap,fixed,0,121,71.65874123573303,20299,42
VFR300_40_10_Gap,fixed,0,122,72.7605631351471,20299,42
VFR300_40_10_Gap,fixed,0,123,74.0462052822113,20299,42
VFR300_40_10_Gap,fixed,0,124,75.70334315299988,20299,42
VFR300_40_10_Gap,fixed,0,125,76.86753726005554,20299,42
VFR300_40_10_Gap,fixed,0,126,77.67339730262756,20299,42
VFR300_40_10_Gap,fixed,0,127,77.93337798118591,20299,42
VFR300_40_10_Gap,fixed,0,128,78.44578719139099,20299,42
VFR300_40_10_Gap,fixed,0,129,79.11986923217773,20299,42
VFR300_40_10_Gap,fixed,0,130,80.25461292266846,20299,42
VFR300_40_10_Gap,fixed,0,131,81.0466160774231,20299,42
VFR300_40_10_Gap,fixed,0,132,82.09309911727905,20299,42
VFR300_40_10_Gap,fixed,0,133,82.66747999191284,20299,42
VFR300_40_10_Gap,fixed,0,134,83.4889440536499,20299,42
VFR300_40_10_Gap,fixed,0,135,84.61016798019409,20299,42
VFR300_40_10_Gap,fixed,0,136,85.97149729728699,20299,42
VFR300_40_10_Gap,fixed,0,137,86.65771007537842,20299,42
VFR300_40_10_Gap,fixed,0,138,87.59904408454895,20299,42
VFR300_40_10_Gap,fixed,0,139,88.51471209526062,20299,42
VFR300_40_10_Gap,fixed,0,140,89.12910199165344,20299,42
VFR300_40_10_Gap,fixed,0,141,89.85413813591003,20299,42
VFR300_40_10_Gap,fixed,0,142,90.36544513702393,20299,42
VFR300_40_10_Gap,fixed,0,143,90.99640226364136,20299,42
VFR300_40_10_Gap,fixed,0,144,91.44880509376526,20299,42
VFR300_40_10_Gap,fixed,0,145,92.02823495864868,20299,42
VFR300_40_10_Gap,fixed,0,146,92.66262006759644,20299,42
VFR300_40_10_Gap,fixed,0,147,93.42802810668945,20299,42
VFR300_40_10_Gap,fixed,0,148,94.11596632003784,20299,42
