instance,mechanism,run,iter,elapsed,best_makespan,seed
VFR300_60_10_Gap,fixed,0,33,44.37214708328247,22387,42
VFR300_60_10_Gap,fixed,0,34,45.87302589416504,22387,42
VFR300_60_10_Gap,fixed,0,35,48.35069799423218,22367,42
VFR300_60_10_Gap,fixed,0,35,48.35089898109436,22367,42
VFR300_60_10_Gap,fixed,0,36,49.05389189720154,22367,42
VFR300_60_10_Gap,fixed,0,37,51.85726189613342,22367,42
VFR300_60_10_Gap,fixed,0,38,52.999916076660156,22367,42
VFR300_60_10_Gap,fixed,0,39,55.345447063446045,22367,42
VFR300_60_10_Gap,fixed,0,40,56.49415683746338,22367,42
VFR300_60_10_Gap,fixed,0,41,56.9920117855072,22367,42
VFR300_60_10_Gap,fixed,0,42,57.97102904319763,22367,42
VFR300_60_10_Gap,fixed,0,43,58.857450008392334,22367,42
VFR300_60_10_Gap,fixed,0,44,61.38144302368164,22367,42
VFR300_60_10_Gap,fixed,0,45,63.47987484931946,22367,42
VFR300_60_10_Gap,fixed,0,46,66.0865581035614,22345,42
VFR300_60_10_Gap,fixed,0,46,66.08679294586182,22345,42
VFR300_60_10_Gap,fixed,0,47,66.78135681152344,22345,42
VFR300_60_10_Gap,fixed,0,48,68.11779117584229,22345,42
VFR300_60_10_Gap,fixed,0,49,69.90718817710876,22345,42
VFR300_60_10_Gap,fixed,0,50,72.13978600502014,22345,42
VFR300_60_10_Gap,fixed,0,51,73.00013709068298,22345,42
VFR300_60_10_Gap,fixed,0,52,74.46461915969849,22345,42
VFR300_60_10_Gap,fixed,0,53,75.45691514015198,22345,42
VFR300_60_10_Gap,fixed,0,54,76.27851700782776,22345,42
VFR300_60_10_Gap,fixed,0,55,77.11467504501343,22345,42
VFR300_60_10_Gap,fixed,0,56,77.78577017784119,22345,42
VFR300_60_10_Gap,fixed,0,57,78.57670998573303,22345,42
VFR300_60_10_Gap,fixed,0,58,79.40321278572083,22345,42
VFR300_60_10_Gap,fixed,0,59,80.31352090835571,22345,42
VFR300_60_10_Gap,fixed,0,60,80.96879291534424,22345,42
VFR300_60_10_Gap,fixed,0,61,81.72663688659668,22345,42
VFR300_60_10_Gap,fixed,0,62,82.13391399383545,22345,42
VFR300_60_10_Gap,fixed,0,63,82.52561402320862,22345,42
VFR300_60_10_Gap,fixed,0,64,83.73392915725708,22345,42
VFR300_60_10_Gap,fixed,0,65,85.7171459197998,22345,42
VFR300_60_10_Gap,fixed,0,66,88.50530219078064,22345,42
VFR300_60_10_Gap,fixed,0,67,89.37812113761902,22345,42
VFR300_60_10_Gap,fixed,0,68,91.6812801361084,22345,42
VFR300_60_10_Gap,fixed,0,69,92.5430600643158,22345,42
VFR300_60_10_Gap,fixed,0,70,94.60657119750977,22345,42
VFR300_60_10_Gap,fixed,0,71,95.77165985107422,22345,42
VFR300_60_10_Gap,fixed,0,72,96.35593605041504,22345,42
VFR300_60_10_Gap,fixed,0,73,97.93754291534424,22345,42
VFR300_60_10_Gap,fixed,0,74,99.41642880439758,22345,42
VFR300_60_10_Gap,fixed,0,75,100.90037107467651,22345,42
